idx,wav_file,text,duration,mean_speech_prob,dbfs,shard,row_index
90,pl_00090_filtered-train-00017-of-00082_r393.wav,flexible terms as well for instance if you took a loan from us and um maybe next month next two months or a year's time you had the windfall you are ready to pay off we actually allow you to pay off without um any penalty so there's no,14.399999618530273,0.9032999873161316,-19.90999984741211,filtered-train-00017-of-00082.parquet,393
91,pl_00091_filtered-train-00017-of-00082_r394.wav,penalty for early settlement same goes for a mortgage also you're allowed to pay off any time without any penalty which is very unique on the market but the mortgage let me just ask this if I come for say,13.239999771118164,0.864799976348877,-19.93000030517578,filtered-train-00017-of-00082.parquet,394
92,pl_00092_filtered-train-00017-of-00082_r395.wav,"$350,000 CD equivalent that's right it means I paying cids that's right whether the city depreciates or not it's the same city value that I'm paying for exactly so the moment we are disbursing we are dispersing the city equivalent good good good because you know our law",13.399999618530273,0.9298999905586243,-17.899999618530273,filtered-train-00017-of-00082.parquet,395
93,pl_00093_filtered-train-00017-of-00082_r401.wav,"corporate institutions. So if your corporate organization wants to register, get in touch with us via 05410-6466 or come to the front desk of Joy FM, pick up a form and sign up or go on my",14.800000190734863,0.951200008392334,-20.729999542236328,filtered-train-00017-of-00082.parquet,401
94,pl_00094_filtered-train-00017-of-00082_r402.wav,joyonline.com and download the form to register to be part of this year's Joy Sports Invitational tournament. It is going to be happening at the University of Ghana as stadium.,12.0,0.8783000111579895,-20.239999771118164,filtered-train-00017-of-00082.parquet,402
95,pl_00095_filtered-train-00017-of-00082_r405.wav,accused them of trying to to stir up tension in the country suggesting that the actions are in anticipation of defeat in the 2024 elections he further challenged the NDC to present any specific error they claim to have found,14.4399995803833,0.9041000008583069,-22.940000534057617,filtered-train-00017-of-00082.parquet,405
96,pl_00096_filtered-train-00017-of-00082_r408.wav,the fact that we caught people selling EC devices in the marketplace is it not enough compelling evidence to show that we need to go a little bit more further to interrogate to straighten our system,14.0,0.8578000068664551,-17.84000015258789,filtered-train-00017-of-00082.parquet,408
97,pl_00097_filtered-train-00017-of-00082_r421.wav,committee was significantly higher than the interbank exchange rate the exchange rate manipulation created a net exchange loss of about 6.5 billion Ghana C in,13.84000015258789,0.8619999885559082,-24.84000015258789,filtered-train-00017-of-00082.parquet,421
98,pl_00098_filtered-train-00017-of-00082_r424.wav,banking channels this was reviewed in the Bank of Ghana's 2023 banking fraud report details of the report indicates that an unprecedented 15 cases were recorded last year now same numbers,12.319999694824219,0.954200029373169,-25.889999389648438,filtered-train-00017-of-00082.parquet,424
99,pl_00099_filtered-train-00017-of-00082_r426.wav,in 2023 let's share with you uh breakdown of what this really means now uh uh we have about 15 um cases recorded in 2023 about for Sim uh Swap and then,13.720000267028809,0.8928999900817871,-28.81999969482422,filtered-train-00017-of-00082.parquet,426
100,pl_00100_filtered-train-00017-of-00082_r428.wav,again regularly monitor your account for suspicious activities and if you suspect fraud act quickly by contacting your service provider and bank to secure your account and prevent further damage so,12.5600004196167,0.859499990940094,-27.360000610351562,filtered-train-00017-of-00082.parquet,428
101,pl_00101_filtered-train-00017-of-00082_r431.wav,to uh they had to go to court to get an injunction according to director of public affairs of the Ghana Police Service ACP Grace Ari answer they cannot allow the protest to happen at the revolution Square which is directly opposite the seat of the presidency,13.399999618530273,0.9642000198364258,-26.65999984741211,filtered-train-00017-of-00082.parquet,431
102,pl_00102_filtered-train-00017-of-00082_r433.wav,already mentioned we've engaged them we are still engaging them we've notify them by way of a letter today that we are open and ready to sit with them once again to let them exercise their,13.880000114440918,0.9182000160217285,-20.84000015258789,filtered-train-00017-of-00082.parquet,433
103,pl_00103_filtered-train-00017-of-00082_r438.wav,scale gold miners persist in using mercury for extraction despite its Toxic effect prolonged exposure to Mercury can lead to severe health issues including neurological damage kidney failure and,12.720000267028809,0.9537000060081482,-27.760000228881836,filtered-train-00017-of-00082.parquet,438
104,pl_00104_filtered-train-00017-of-00082_r449.wav,employment meritoriously Deputy CEO of the youth employment agency Ibrahim bashiru indicated his outfit's commitment to creating jobs for young people hence the partnership to organize this Fair it's a very robust platform,14.720000267028809,0.9581999778747559,-21.110000610351562,filtered-train-00017-of-00082.parquet,449
105,pl_00105_filtered-train-00017-of-00082_r456.wav,uh I think this is opportunity to also let your viewers know that it's golding to be a very secure uh uh product it will very difficult to and uh what you call clone it or something clone it because if you if you stand the point you can,14.399999618530273,0.8773999810218811,-19.489999771118164,filtered-train-00017-of-00082.parquet,456
106,pl_00106_filtered-train-00017-of-00082_r464.wav,golding to use is the Bloomberg and RGN we call it that's Regional TI mid rate so that's the exchange rate that we're golding to use so that one will be well known by the Banks so the pricing framework is very transparent we know,14.319999694824219,0.8942999839782715,-18.459999084472656,filtered-train-00017-of-00082.parquet,464
107,pl_00107_filtered-train-00017-of-00082_r465.wav,it's golding to be London billion andarket uh previous day closing and the the day of the transacITon the Bloomberg mid rate will be used so you do the conversion and then you have a price but like I said we golding to there golding to,13.600000381469727,0.9194999933242798,-18.530000686645508,filtered-train-00017-of-00082.parquet,465
108,pl_00108_filtered-train-00017-of-00082_r467.wav,engagement so so that's that's a very goldod quesITon you know banks will not do things for free so we're golding to agoldee on a framework with them so that they will they will charge something small but we don't want people to be exploited,14.4399995803833,0.866100013256073,-18.850000381469727,filtered-train-00017-of-00082.parquet,467
109,pl_00109_filtered-train-00017-of-00082_r469.wav,allow them some small markup to it what are the downside and upside of this parITcular goldod coin investment okay so I think that's a goldod quesITon I must say that in in South in,14.119999885559082,0.8895999789237976,-19.290000915527344,filtered-train-00017-of-00082.parquet,469
110,pl_00110_filtered-train-00017-of-00082_r473.wav,that has done that has and as far back I don't have the year here but I think South Africa have had it for for decades it's it's called the Krugerrand r and then other more uh mature andarkets Canada has issued a,14.800000190734863,0.8762999773025513,-18.8700008392334,filtered-train-00017-of-00082.parquet,473
111,pl_00111_filtered-train-00017-of-00082_r475.wav,be careful about that is why we we we want to issue this or want to sell it to people who have a banking relaITonship or we can idenITfy a banking relaITonship for example even if you don't have a bank account but you have a,13.880000114440918,0.8827000260353088,-18.940000534057617,filtered-train-00017-of-00082.parquet,475
112,pl_00112_filtered-train-00017-of-00082_r482.wav,whether that's what you are calling holding but you want to keep it uh hopefully for a long ITme so that you can even pass on to the next GeneraITon you see because it's it's not something you want to buy and,12.520000457763672,0.8889999985694885,-18.790000915527344,filtered-train-00017-of-00082.parquet,482
